"Name_submitted","refID_tax","source","link","lifeform","origin","group_renato","obs","uses","UTEndUseLookup","UTEndUseName","international","national","other","subsistence","internal_taxon_id"
"Peltophorum dubium",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3573"
"Peltophorum dubium",NA,"Carvalho, P.E.R. (1998). Especies nativas para fins produtivos. Seminário sobre especies não tradicionais. Curitiba.","www.alice.cnptia.embrapa.br/alice/bitstream/doc/307865/1/EspeciesNativas0001.pdf","tree","Brazil",NA,"madeiras promissoras","timber",9,NA,"false","true",NA,"false","sp3573"
"Peltophorum dubium",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp3573"
"Piptocarpha angustifolia",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp3705"
"Vernonanthura discolor",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4817"
"Virola bicuhyba",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4828"
"Virola bicuhyba",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp4828"
"Vochysia bifalcata",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4863"
"Amburana cearensis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp155"
"Amburana cearensis",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp155"
"Amburana cearensis",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp155"
"Anadenanthera colubrina",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp160"
"Anadenanthera colubrina",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,NA,"Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp160"
"Commiphora leptophloeos",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp905"
"Commiphora leptophloeos",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp905"
"Schinopsis brasiliensis",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,NA,"Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4184"
"Combretum leprosum",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp901"
"Coutarea hexandra",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1065"
"Croton jacobinensis",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"shrub","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1094"
"Dimorphandra gardneriana",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1299"
"Jacaranda caroba",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"shrub","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp2236"
"Jacaranda caroba",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp2236"
"Monteverdia rigida",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp2862"
"Sideroxylon obtusifolium",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4288"
"Sideroxylon obtusifolium",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4288"
"Ochroma pyramidale",NA,"wikipedia","https://en.wikipedia.org/wiki/Ochroma_pyramidale","tree","native from Brazil","cultivated","artesanato","timber",9,NA,"false","false",NA,"false","sp3276"
"Ochroma pyramidale",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3276"
"Couratari guianensis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp1029"
"Couratari guianensis",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp1029"
"Couratari guianensis",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp1029"
"Cedrela angustifolia",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp644"
"Bixa arborea",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp409"
"Bixa arborea",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp409"
"Bixa arborea",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp409"
"Cordia americana",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp959"
"Zanthoxylum riedelianum",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4935"
"Terminalia oblonga",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4670"
"Terminalia januariensis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp4666"
"Ecclinusa guianensis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp1371"
"Astronium fraxinifolium",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp266"
"Astronium graveolens",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp268"
