familia,nome cient­fico,autor,categoria,crit?rio,avaliador,revisor,justificativa,data da avaliacao,link,bioma
HYDROCHARITACEAE,Ottelia brasiliensis,(Planch.) Walp.,NT,,Eduardo Pinheiro Fernandez,Tainan Messina,"Ottelia brasiliensis ocorre  amplamente distribu¡da em ambientes aquÿticos nos Estados de  Mato Grosso, Goiÿs, Minas Gerais, S’o Paulo e Paranÿ. Mesmo n’o sendo muito bem representada em herbÿrios, a esp‚cie aparenta possuir densas subpopula?„es nas suas localidades de ocorr?ncia, especialmente em ÿreas onde os cursos d'ÿgua s’o represados. Cook, Urmi-Konig (1984) relataram em sua revis’o sobre o g?nero a car?ncia de dados sobre este tÿxon, e esta defici?ncia parece persistir at? os dia de hoje, com poucas publica?„es espec¡ficas lan?adas desde ent’o. Por ocorrer somente em um tipo de habitat com  forte depend?ncia deste para se estabelecer, em dois dom¡nios fitogeogrÿficos (Mata AtlŸntica e Cerrado, hotspots da biodiversidade), altamente alterados historicamente por atividades antr½picas severamente  impactantes, especialmente em ambientes aquÿticos, a esp‚cie foi considerada ""Quase Amea?ada"" (NT), demandando estudos mais precisos sobre densidade demogrÿfica e distribui‡Æo.",08/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ottelia%20brasiliensis,Cerrado|AtlanticForest
HYMENOPHYLLACEAE,Didymoglossum kapplerianum,(Sturm) Ebihara & Dubuisson,DD,,Tainan Messina,Miguel d'Avila de Moraes,N’o hÿ dados suficientes para a avalia‡Æo de risco da esp‚cie e suspeita-se de baixo esfor?o de coleta para esp‚cie que possui apenas tr?s registros.,05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Didymoglossum%20kapplerianum,AtlanticForest|Amazonia
HYMENOPHYLLACEAE,Didymoglossum ovale,E.Fourn.,LC,,Tainan Messina,Miguel d'Avila de Moraes,A esp‚cie ? amplamente distribu¡da e estÿ presente em unidades de conserva‡Æo (SNUC).,5/22/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Didymoglossum%20ovale,AtlanticForest|Amazonia
HYMENOPHYLLACEAE,Hymenophyllum fragile,(Hedw.) C.V.Morton,LC,,Tainan Messina,Miguel d'Avila de Moraes,A esp‚cie ? amplamente distribu¡da e estÿ presente em unidades de conserva‡Æo (SNUC).,5/22/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20fragile,AtlanticForest
HYMENOPHYLLACEAE,Hymenophyllum magellanicum,Willd. ex Kunze,LC,,Tainan Messina,Miguel d'Avila de Moraes,A esp‚cie ? amplamente distribu¡da e estÿ presente em unidades de conserva‡Æo (SNUC).,05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20magellanicum,AtlanticForest
HYMENOPHYLLACEAE,Hymenophyllum peltatum,(Poir.) Lam.,LC,,Tainan Messina,Miguel d'Avila de Moraes,A esp‚cie ? amplamente distribu¡da e estÿ presente em unidades de conserva‡Æo (SNUC).,05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20peltatum,AtlanticForest
HYMENOPHYLLACEAE,Hymenophyllum rufum,F?e,LC,,Tainan Messina,Miguel d'Avila de Moraes,A esp‚cie ? amplamente distribu¡da e estÿ presente em unidades de conserva‡Æo (SNUC).,05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20rufum,AtlanticForest
HYMENOPHYLLACEAE,Hymenophyllum sampaioanum,Brade & Rosenst.,CR,"B2ab(iii,iv)",Tainan Messina,Miguel d'Avila de Moraes,"esp‚cie de ocorr?ncia restrita, foi coletada em 1929, e n’o houve coleta posterior. Tem AOO de 4 kmì. Sua ÿrea de ocorr?ncia ? alvo de alto esfor?o de coleta e sofre com amea?as como fogo e antropiza‡Æo. Por isso, suspeita-se que esteja extinta na natureza, uma vez que nunca mais foi encontrada, apesar dos esfor?os direcionados ? regi’o.",05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20sampaioanum,AtlanticForest
HYMENOPHYLLACEAE,Hymenophyllum silveirae,Christ,CR,"B2ab(i,ii,iii,iv)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie tem distribui‡Æo restrita ? regi’o do Pico do Itacolomi, Estado de Minas Gerais. Foi coletada apenas em 1896, e n’o houve coleta posterior. Apresenta AOO menor que 10 kmì e estÿ sujeita a uma situa‡Æo de amea?a considerando a minera‡Æo, a expans’o urbana e as queimadas frequentes, responsÿveis pela perda de hÿbitat e subpopula?„es e pelo decl¡nio da qualidade do hÿbitat. A regi’o ? bem coletada e at? hoje a esp‚cie n’o foi reencontrada, portanto, suspeita-se que esteja extinta, uma vez que n’o hÿ esfor?os para a sua conserva‡Æo ex situ.",05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hymenophyllum%20silveirae,AtlanticForest
HYMENOPHYLLACEAE,Trichomanes lucens,Sw.,LC,,Tainan Messina,Miguel d'Avila de Moraes,esp‚cie amplamente distribu¡da e presente em unidades de conserva‡Æo (SNUC).,05/08/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichomanes%20lucens,AtlanticForest
HYMENOPHYLLACEAE,Trichomanes macilentum,Bosch,DD,,Tainan Messina,Miguel d'Avila de Moraes,N’o hÿ informa?„es suficientes para avalia‡Æo de risco da esp‚cie.,5/31/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichomanes%20macilentum,Amazonia
HYMENOPHYLLACEAE,Trichomanes spruceanum,Hook.,DD,,Tainan Messina,Miguel d'Avila de Moraes,A distribui‡Æo geogrÿfica da esp‚cie ? incongruente e por isso n’o ? possivel avaliar o risco de extin‡Æo da esp‚cie.,5/22/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichomanes%20spruceanum,Amazonia
HYPERICACEAE,Hypericum caprifoliatum,Cham. & Schltdl.,LC,,Eduardo Pinheiro Fernandez,Tainan Messina,"Hypericum caprifoliatum n’o ? endˆmica do Brasil, tendo sido registrada aqui amplamente distribu¡da nos Estados da regi’o Sul (Paranÿ, Santa Catarina e Rio Grande do Sul), al?m de registros disjuntos no Rio de Janeiro. Ocorre em Forma?„es Campestres associadas aos dom¡nios fitogeogrÿficos Mata AtlŸntica e Cerrado e estÿ bem representada em herbÿrios, sendo descrita como frequente e pouco exigente quanto ? qualidade dos habitats em que ocorre. Foi registrada dentro de unidades de conserva‡Æo (SNUC) de diferentes categorias e n’o possui informa?„es sobre amea?as especificas conhecidas, por esses motivos, considera-se H. caprifoliatum como ""Menos preocupante"" (LC).",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hypericum%20caprifoliatum,Cerrado|AtlanticForest
HYPERICACEAE,Hypericum carinatum,Griseb.,NT,,Eduardo Pinheiro Fernandez,Tainan Messina,"Hypericum carinatum apresenta distribui‡Æo esparsa nos Estados da regi’o Sul (Paranÿ, Santa Catarina e Rio Grande do Sul) e um registro disjunto para o Parque Nacional do Capara½, em Minas Gerais. A esp‚cie ocorre em Forma?„es Campestres associadas aos dom¡nios fitogeogrÿficos Mata AtlŸntica e Pampa (Campos Sulinos), que tem tido suas ÿreas historicamente reduzidas por processos antropog?nicos. Extensas ÿreas naturais desses ecossistemas tem sido substitu¡das por planta?„es homog?neas de Pinus sp. e Eucalyptus sp., e mesmo com ocorr?ncia em unidades de conserva‡Æo, a esp‚cie tem sofrido com prÿticas agr¡colas variadas que amea?am sua perpetua‡Æo na natureza. Entretanto,  para H. carinatum, hÿ car?ncia de dados populacionais e espaciais, que dificultam seu posicionamento em alguma categoria de amea?a. Neste momento, portanto, H. carinatum foi considerada ""Quase Amea?ada"" (NT) de extin‡Æo, demandando estudos mais detalhados para embasar de maneira mais precisa seu risco de extin‡Æo.",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hypericum%20carinatum,AtlanticForest|Pampa (Campos Sulinos)
HYPERICACEAE,Hypericum mutilum,L.,VU,D2,Eduardo Pinheiro Fernandez,Miguel d'Avila de Moraes,"Hypericum mutilum n’o ? endˆmica do Brasil. Aqui, ocorre de maneira esparsa, distribuindo-se pelos Estados das Regi„es Sudeste (Minas Gerais e S’o Paulo) e Sul (Santa Catarina, Rio Grande do Sul e, possivelmente, Paranÿ). A esp‚cie parece ser rara, jÿ que disp„e de apenas nove registros de coleta, o mais recente realizado em 1989. Pelas informa?„es dispon¡veis nas fichas das cole?„es, ocorre em somente uma unidade de conserva‡Æo (SNUC). Foram identificadas cinco situa?„es de amea?a distintas ao longo de sua distribui‡Æo, com base na ocupa‡Æo desordenada, atividades agropecuÿrias, inc?ndios e extra‡Æo vegetal. Consequentemente, a esp‚cie foi avaliada como ""Vulnerÿvel"" (VU), demandando estudos populacionais mais detalhados para uma avalia‡Æo mais precisa.",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hypericum%20mutilum,AtlanticForest
HYPERICACEAE,Hypericum piriai,Arechav.,NT,,Eduardo Pinheiro Fernandez,Tainan Messina,"Hypericum piriai n’o ? endˆmica do Brasil, aqui, a esp‚cie ocorre amplamente distribu¡da em fitofisionomias campestres associadas aos dom¡nios fitogeogrÿficos Mata AtlŸntica e Pampa, nos Estados de S’o Paulo, Paranÿ, Santa Catarina e Rio Grande do Sul. H. piriai possui registros de coleta dentro dos limites de unidades de conserva‡Æo (SNUC) de prote‡Æo integral, entretanto, ocorre exclusivamente em ÿreas campestres associadas a dois dom¡nios fitogeogrÿficos altamente impactados, que historicamente tem tido seus ecossistemas associados reduzidos a pequenos fragmentos, as ÿreas campestres no Sul do Brasil, onde a esp‚cie se encontra predominantemente distribu¡da, est’o sendo substitu¡das por planta?„es homog?neas de pinheiros e eucaliptos ex½ticos. No Estado do Paranÿ, por exemplo, as ÿreas campestres sofrem com queimadas regulares, pastoreio e pecuÿria intensiva. Por esses motivos, H. piriai foi considerada ""Quase Amea?ada"" (NT) neste momento, podendo se enquadrar em alguma categoria de amea?a em futuro pr½ximo, caso nenhuma a‡Æo concreta que estabilize ou reverta a atual perda de habitat seja posta em prÿtica.",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hypericum%20piriai,AtlanticForest|Pampa (Campos Sulinos)
HYPERICACEAE,Hypericum rigidum,A.St.-Hil.,LC,,Eduardo Pinheiro Fernandez,Tainan Messina,"A esp‚cie ? endˆmica do Brasil, ocorrendo em ÿreas campestres, normalmente alagÿveis, associadas ao dom¡nio fitogeogrÿfico Mata AtlŸntica, nos Estados de Minas Gerais, S’o Paulo, Paranÿ, Santa Catarina e Rio Grande do Sul, apesar de ocorrer somente em poucas fitofisionomias, a esp‚cie ocupa uma grande amplitude altitudinal, e, bem representada em herbÿrios, parece ser frequente em ÿreas campestres alagadas, com registros de ocorr?ncia em unidades de conserva‡Æo (SNUC), H. rigidum foi considerada neste momento como uma esp‚cie ""Menos preocupante"" (LC) em rela‡Æo ao seu risco de extin‡Æo.",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Hypericum%20rigidum,AtlanticForest
HYPERICACEAE,Vismia martiana,Mart.,LC,,Eduardo Pinheiro Fernandez,Tainan Messina,"A esp‚cie se encontra amplamente distribu¡da em ambientes florestais (Florestas Ombr½filas Densas e Estacionais Semideciduais) associados aos dom¡nios fitogeogrÿficos Mata AtlŸntica, Caatinga e Amaz?nia. Vismia martiana estÿ bem representada em herbÿrios e com registros dentro de unidades de conserva‡Æo (SNUC) ao longo de sua extensa distribui‡Æo, descrita como muito frequente em algumas localidades, a esp‚cie n’o possui amea?as diretas a sua perpetua‡Æo na natureza, sendo, portanto, considerada ""Menos Preocupante"" (LC) em rela‡Æo ao seu risco de extin‡Æo.",09/11/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Vismia%20martiana,Caatinga|AtlanticForest
HYPOXIDACEAE,Curculigo scorzonerifolia,(Lam.) Baker,LC,,Tainan Messina,Miguel d'Avila de Moraes,"esp‚cie amplamente distribu¡da em diferentes biomas brasileiros, al?m de ocorrer nas Savanas das Guianas.",3/23/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Curculigo%20scorzonerifolia,Amazonia|Cerrado
IRIDACEAE,Alophia coerulea,(Vell.) Chukr,NT,,Danielli Cristina Kutschenko,Tainan Messina,"Alophia coerulea ? uma esp‚cie herbÿcea ocorrente em ambientes de Mata AtlŸntica e Cerrado com registros para os Estados do Sul e Sudeste do Brasil, possuindo uma EOO de 243.280,5 kmì. Desenvolve-se em diferentes tipos vegetacionais como campos, brejos e Cerrado. Possui registros em ÿreas protegidas. Apesar dessas caracter¡sticas possui flores vistosas tornando a esp‚cie alvo de coletas extrativistas. Desta forma, por ocorrer em diferentes tipos vegetacionais, possuir ampla ÿrea de distribui‡Æo e ocorrer em ÿreas protegidas, por?m por possuir press’o de coleta a esp‚cie estÿ ""Quase amea?ada"" (NT).",8/31/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Alophia%20coerulea,AtlanticForest|Cerrado
IRIDACEAE,Neomarica glauca,(Seub. ex Klatt) Sprague,NT,,Danielli Cristina Kutschenko,Tainan Messina,"Neomarica glauca ? uma esp‚cie herbÿcea ocorrente em ambientes de Mata AtlŸntica e Cerrado nos Estados de Minas Gerais, Esp¡rito Santo e Rio de Janeiro, possuindo uma EOO de 165.678 kmì. A esp‚cie ? bem distribu¡da e ocorre em ÿreas protegidas, entretanto o habitat onde ocorre estÿ em decl¡nio e esta possui valor ornamental. Diante disto, Neomarica glauca estÿ ""Quase amea?ada"" (NT), podendo tornar-se amea?ada em um futuro pr½ximo. Recomenda-se maiores estudos populacionais e de press’o de coleta, os quais poder’o levÿ-la a uma nova avalia‡Æo.",08/07/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Neomarica%20glauca,AtlanticForest|Cerrado
IRIDACEAE,Neomarica humilis,(Klatt) Capell.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Neomarica humilis ? uma esp‚cie herbÿcea distribu¡da em grande parte do litoral brasileiro. Possui EOO de 2.177.762 kmì. Desenvolve-se em matas œmidas e restingas de Mata AtlŸntica. A esp‚cie ? bem representada em ÿreas protegidas e possui distribui‡Æo ampla, desta forma Neomarica humilis ? uma esp‚cie ""Menos preocupante"" (LC).",8/16/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Neomarica%20humilis,AtlanticForest
IRIDACEAE,Neomarica longifolia,(Link & Otto) Sprague,NT,,Danielli Cristina Kutschenko,Tainan Messina,"Neomarica longifolia ? uma esp‚cie herbÿcea distribu¡da nos Estados de S’o Paulo, Rio de Janeiro e Esp¡rito Santo, possuindo uma EOO de 104.564 kmì. A esp‚cie ocorre em ÿreas protegidas e possui ampla distribui‡Æo, apesar disso, possui valor ornamental e o ambiente de restinga onde se desenvolve vem sofrendo intensa retirada de cobertura vegetal nativa, degrada‡Æo do solo e introdu‡Æo de esp‚cies ex½ticas. Desta forma, Neomarica longifolia ? uma esp‚cie ""Quase amea?ada"" (NT). Recomenda-se maiores estudos populacionais e de extra‡Æo, os quais poder’o levÿ-la a uma nova avalia‡Æo futuramente.",8/16/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Neomarica%20longifolia,AtlanticForest
IRIDACEAE,Neomarica sabinii,(Lindl.) Chukr,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Neomarica sabinii ? uma esp‚cie herbÿcea distribu¡da em grande parte do litoral brasileiro. Possui EOO de 1.000.576,9 kmì. Desenvolve-se em regi„es de encosta e restingas, em locai de solos arenosos e rochosos de Mata AtlŸntica. Apesar de seu ambiente estar amea?ado, a esp‚cie possui fÿcil cultivo, ? bem representada em ÿreas protegidas e possui distribui‡Æo ampla, desta forma Neomarica sabinii ? uma esp‚cie ""Menos preocupante"" (LC).",8/16/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Neomarica%20sabinii,AtlanticForest
IRIDACEAE,Neomarica silvestris,(Vell.) Chukr,NT,,Danielli Cristina Kutschenko,Tainan Messina,"Neomarica silvestris ? uma esp‚cie herbÿcea com registros nos Estados do Rio de Janeiro, Minas Gerais, S’o Paulo, Esp¡rito Santo e Distrito Federal, possuindo uma EOO de 338.601,7 kmì. A esp‚cie ocorre em ÿreas protegidas e ? bem distribu¡da, entretanto o ambiente onde se desenvolve vem sofrendo ao longo dos anos intensa retirada de cobertura vegetal nativa, degrada‡Æo do solo e introdu‡Æo de esp‚cies ex½ticas para pastagens, al?m disso a esp‚cie possui potencial ornamental. Diante do exposto, Neomarica silvestris ? uma esp‚cie ""Quase amea?a"" (NT), podendo ser qualificada como amea?ada em um futuro pr½ximo. Recomenda-se maiores estudos populacionais e de extra‡Æo os quais poder’o levÿ-la a uma nova avalia‡Æo.",08/07/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Neomarica%20silvestris,AtlanticForest
IRIDACEAE,Pseudotrimezia aminae,Chukr,DD,,Danielli Cristina Kutschenko,Tainan Messina,"Pseudotrimezia aminae ? uma esp‚cie com incertezas taxon?micas e com dados insuficientes para uma categoriza‡Æo de amea?a. Desta forma, considera-se Pseudotrimezia aminae deficiente de dados (DD).",8/16/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pseudotrimezia%20aminae,
IRIDACEAE,Pseudotrimezia brevistamina,Chukr,CR,"B2ab(ii,iii,iv)",Danielli Cristina Kutschenko,Tainan Messina,"Pseudotrimezia brevistamina ? uma esp‚cie herbÿcea endˆmica do Estado de Minas Gerais. Tem AOO menor que 10 kmì e ? restrita a altitudes superiores a 1.400 m sobre solos pedregosos de Campos Rupestres da Serra do Cip½. Apesar de ocorrer no Parque Nacional da Serra do Cip½, o ambiente tem como amea?as o desmatamento para carvoaria, a expans’o de ÿreas para pastagens, os inc?ndios indiscriminados e as atividades tur¡sticas. Dessa forma, por P. brevistamina ter distribui‡Æo e hÿbitats bastante restritos, e por estar sujeita a uma situa‡Æo de amea?a, foi classificada como ""Criticamente em perigo"" (CR).",08/07/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pseudotrimezia%20brevistamina,Cerrado
IRIDACEAE,Pseudotrimezia concava,Ravenna,CR,"B2ab(ii,iii,iv)",Danielli Cristina Kutschenko,Tainan Messina,"Pseudotrimezia concava ? uma esp‚cie herbÿcea endˆmica do Estado de Minas Gerais. Tem AOO menor que 10 kmì e ? restrita aos solos arenosos de Cerrado da regi’o de Gr’o Mogol. O ambiente onde ocorre sofre forte impacto da pecuÿria extensiva. Dessa forma, por P. concava ter distribui‡Æo e hÿbitats bastante restritos e estar sujeita a uma situa‡Æo de amea?a, foi classificada como ""Criticamente em perigo"" (CR).",08/07/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pseudotrimezia%20concava,Cerrado
IRIDACEAE,Pseudotrimezia elegans,Ravenna,CR,"B2ab(ii,iii,iv)",Danielli Cristina Kutschenko,Tainan Messina,"Pseudotrimezia elegans ? uma esp‚cie herbÿcea endˆmica do estado de Minas Gerais. Possui AOO menor que 10 kmì e ? restrita a altitudes superiores a 2.000 m sobre solos arenosos de Campos Rupestres no Pico do Itamb?. O ambiente onde a esp‚cie se desenvolve tem como amea?as a degrada‡Æo do solo, introdu‡Æo de esp‚cies ex½ticas para pastagens e inc?ndios indiscriminados. Desta forma, por P. elegans possuir distribui‡Æo e habitats bastante restritos e por possuir uma situa‡Æo de amea?a, esta encontra-se Criticamente (CR) em perigo, com um risco extremamente alto de extin‡Æo na natureza.",08/06/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pseudotrimezia%20elegans,Cerrado
IRIDACEAE,Pseudotrimezia gracilis,Chukr,CR,"B1ab(i,ii,iii,iv)",Danielli Cristina Kutschenko,Tainan Messina,"Pseudotrimezia gracilis ? uma esp‚cie herbÿcea restrita ? regi’o da Serra do Cip½, no estado de Minas Gerais. Possui distribui‡Æo muito restrita (EOO=5,64 kmì). Se desenvolve em solos pedregosos, junto a afloramentos rochosos ou fracamente arenosos de Campos Rupestres, a uma altitude variando entre 1.000 e 1.200 m. Apesar de ocorrer no Parque Nacional da Serra do Cip½, o habitat onde a esp‚cie se desenvolve n’o estÿ protegido, sofrendo com desmatamentos para carvoaria, plantio de esp‚cies ex½ticas para pastagem, inc?ndios indiscriminados e atividade tur¡stica. Por se distribuir em uma ÿrea bastante restrita, considera-se que a esp‚cie possua uma situa‡Æo de amea?a. Diante do exposto, considerando a distribui‡Æo restrita, especificidade de habitat e ?amea?as incidentes, P. gracilis encontra-se Criticamente (CR) em perigo, com um risco extremamente alto de extin‡Æo na natureza.",08/06/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pseudotrimezia%20gracilis,Cerrado
